Invoice_date,Prod_cat,Price,units_sold,Sales,Day,D/W,Oper_prof,sales_marg,Retailer,Region,State,City,Method,Invoice_ID,Retailer_ID
2021-06-22,Men's Athletic Footwear,33,77,2541,Tue,D,1245,49,Amazon,Southeast,Kentucky,Louisville,Online,57295130,5001
2021-06-22,Women's Street Footwear,28,56,1568,Tue,D,862,55,Amazon,Southeast,Kentucky,Louisville,Online,55351075,5001
2021-06-22,Women's Athletic Footwear,29,52,1508,Tue,D,829,55,Amazon,Southeast,Kentucky,Louisville,Online,72219290,5001
2021-06-22,Men's Apparel,49,54,2646,Tue,D,1297,49,Amazon,Southeast,Kentucky,Louisville,Online,98831967,5001
2021-06-22,Women's Apparel,52,101,5252,Tue,D,2731,52,Amazon,Southeast,Kentucky,Louisville,Online,14406465,5001
2021-07-21,Men's Street Footwear,47,168,7896,Wed,D,4343,55,Amazon,Southeast,Kentucky,Louisville,Online,60822116,5001
2021-07-21,Men's Athletic Footwear,44,95,4180,Wed,D,2048,49,Amazon,Southeast,Kentucky,Louisville,Online,82578341,5001
2021-07-21,Women's Street Footwear,38,69,2622,Wed,D,1363,52,Amazon,Southeast,Kentucky,Louisville,Online,23857168,5001
2021-07-21,Women's Athletic Footwear,37,63,2331,Wed,D,1259,54,Amazon,Southeast,Kentucky,Louisville,Online,13836369,5001
2021-07-21,Men's Apparel,46,75,3450,Wed,D,1587,46,Amazon,Southeast,Kentucky,Louisville,Online,95634576,5001
2021-07-21,Women's Apparel,50,115,5750,Wed,D,3105,54,Amazon,Southeast,Kentucky,Louisville,Online,56023349,5001
2021-08-22,Men's Street Footwear,46,167,7682,Sun,W,4148,54,Amazon,Southeast,Kentucky,Louisville,Online,79641645,5001
2021-08-22,Men's Athletic Footwear,41,91,3731,Sun,W,1754,47,Amazon,Southeast,Kentucky,Louisville,Online,60100984,5001
2021-08-22,Women's Street Footwear,36,80,2880,Sun,W,1555,54,Amazon,Southeast,Kentucky,Louisville,Online,38531603,5001
2021-08-22,Women's Athletic Footwear,38,75,2850,Sun,W,1425,50,Amazon,Southeast,Kentucky,Louisville,Online,66688232,5001
2021-08-22,Men's Apparel,49,65,3185,Sun,W,1561,49,Amazon,Southeast,Kentucky,Louisville,Online,77297071,5001
2021-08-22,Women's Apparel,51,120,6120,Sun,W,3305,54,Amazon,Southeast,Kentucky,Louisville,Online,14574100,5001
2021-09-23,Men's Street Footwear,48,137,6576,Thu,D,3485,53,Amazon,Southeast,Kentucky,Louisville,Online,13005412,5001
2021-09-23,Men's Athletic Footwear,44,94,4136,Thu,D,2027,49,Amazon,Southeast,Kentucky,Louisville,Online,16495302,5001
2021-09-23,Women's Street Footwear,33,65,2145,Thu,D,1137,53,Amazon,Southeast,Kentucky,Louisville,Online,63393317,5001
2021-09-23,Women's Athletic Footwear,32,54,1728,Thu,D,881,51,Amazon,Southeast,Kentucky,Louisville,Online,81418547,5001
2021-09-23,Men's Apparel,43,58,2494,Thu,D,1172,47,Amazon,Southeast,Kentucky,Louisville,Online,37545827,5001
2021-09-23,Women's Apparel,49,74,3626,Thu,D,1886,52,Amazon,Southeast,Kentucky,Louisville,Online,14439626,5001
2021-10-22,Men's Street Footwear,53,126,6678,Fri,D,3673,55,Amazon,Southeast,Kentucky,Louisville,Online,11767348,5001
2021-10-22,Men's Athletic Footwear,41,83,3403,Fri,D,1702,50,Amazon,Southeast,Kentucky,Louisville,Online,24997808,5001
2021-10-22,Women's Street Footwear,43,47,2021,Fri,D,1091,54,Amazon,Southeast,Kentucky,Louisville,Online,31966185,5001
2021-10-22,Women's Athletic Footwear,41,42,1722,Fri,D,895,52,Amazon,Southeast,Kentucky,Louisville,Online,81941414,5001
2021-10-22,Men's Apparel,53,41,2173,Fri,D,1065,49,Amazon,Southeast,Kentucky,Louisville,Online,69558978,5001
2021-10-22,Women's Apparel,53,83,4399,Fri,D,2200,50,Amazon,Southeast,Kentucky,Louisville,Online,85247505,5001
2021-11-22,Men's Street Footwear,48,123,5904,Mon,D,3070,52,Amazon,Southeast,Kentucky,Louisville,Online,65321509,5001
2021-11-22,Men's Athletic Footwear,39,72,2808,Mon,D,1320,47,Amazon,Southeast,Kentucky,Louisville,Online,87579094,5001
2021-11-22,Women's Street Footwear,41,57,2337,Mon,D,1192,51,Amazon,Southeast,Kentucky,Louisville,Online,66779436,5001
2021-11-22,Women's Athletic Footwear,52,52,2704,Mon,D,1352,50,Foot Locker,Southeast,Kentucky,Louisville,Online,66962272,8948
2021-11-22,Men's Apparel,59,53,3127,Mon,D,1501,48,Foot Locker,Southeast,Kentucky,Louisville,Online,41995574,8948
2021-11-22,Women's Apparel,66,80,5280,Mon,D,2851,54,Foot Locker,Southeast,Kentucky,Louisville,Online,97198822,8948
2021-12-21,Men's Street Footwear,59,158,9322,Tue,D,5127,55,Foot Locker,Southeast,Kentucky,Louisville,Online,35530801,8948
2021-12-21,Men's Athletic Footwear,52,98,5096,Tue,D,2446,48,Foot Locker,Southeast,Kentucky,Louisville,Online,10444292,8948
2021-12-21,Women's Street Footwear,51,74,3774,Tue,D,2076,55,Foot Locker,Southeast,Kentucky,Louisville,Online,89466459,8948
2021-12-21,Women's Athletic Footwear,49,68,3332,Tue,D,1766,53,Foot Locker,Southeast,Kentucky,Louisville,Online,27122665,8948
2021-12-21,Men's Apparel,54,68,3672,Tue,D,1726,47,Foot Locker,Southeast,Kentucky,Louisville,Online,12567187,8948
2021-12-21,Women's Apparel,64,98,6272,Tue,D,3324,53,Foot Locker,Southeast,Kentucky,Louisville,Online,47710268,8948
2021-01-20,Men's Street Footwear,29,189,5481,Wed,D,2960,54,Foot Locker,Southeast,Kentucky,Louisville,Online,78625755,8948
2021-01-20,Men's Athletic Footwear,29,142,4118,Wed,D,1853,45,Foot Locker,Southeast,Kentucky,Louisville,Online,97805735,8948
2021-01-20,Women's Street Footwear,18,158,2844,Wed,D,1564,55,Foot Locker,Southeast,Kentucky,Louisville,Online,87381555,8948
2021-01-20,Women's Athletic Footwear,23,101,2323,Wed,D,1231,53,Foot Locker,Southeast,Kentucky,Louisville,Online,38230338,8948
2021-01-20,Men's Apparel,38,115,4370,Wed,D,2098,48,Foot Locker,Southeast,Kentucky,Louisville,Online,64586892,8948
2021-01-20,Women's Apparel,29,158,4582,Wed,D,2841,62,Foot Locker,Southeast,Kentucky,Louisville,Online,32153274,8948
2021-02-18,Men's Street Footwear,28,225,6300,Thu,D,3276,52,Foot Locker,Southeast,Kentucky,Louisville,Online,83945690,8948
2021-02-18,Men's Athletic Footwear,27,106,2862,Thu,D,1374,48,Foot Locker,Southeast,Kentucky,Louisville,Online,75720871,8948
2021-02-18,Women's Street Footwear,18,124,2232,Thu,D,1228,55,Foot Locker,Southeast,Kentucky,Louisville,Online,39809673,8948
2021-02-18,Women's Athletic Footwear,25,91,2275,Thu,D,1138,50,Foot Locker,South,Mississippi,Jackson,Online,15432888,8948
2021-02-18,Men's Apparel,39,108,4212,Thu,D,1938,46,Foot Locker,South,Mississippi,Jackson,Online,85846666,8948
2021-02-18,Women's Apparel,24,125,3000,Thu,D,1800,60,Foot Locker,South,Mississippi,Jackson,Online,96047161,8948
2021-03-16,Men's Street Footwear,23,187,4301,Tue,D,2366,55,Foot Locker,South,Mississippi,Jackson,Online,73553716,8948
2021-03-16,Men's Athletic Footwear,24,100,2400,Tue,D,1128,47,Foot Locker,South,Mississippi,Jackson,Online,97331389,8948
2021-03-16,Women's Street Footwear,14,128,1792,Tue,D,950,53,Foot Locker,South,Mississippi,Jackson,Online,81896890,8948
2021-03-16,Women's Athletic Footwear,19,80,1520,Tue,D,790,52,Foot Locker,South,Mississippi,Jackson,Online,39735356,8948
2021-03-16,Men's Apparel,32,81,2592,Tue,D,1192,46,Foot Locker,South,Mississippi,Jackson,Online,57939789,8948
2021-03-16,Women's Apparel,24,123,2952,Tue,D,1830,62,Foot Locker,South,Mississippi,Jackson,Online,61114350,8948
2021-04-17,Men's Street Footwear,23,169,3887,Sat,W,2099,54,Foot Locker,South,Mississippi,Jackson,Online,94365288,8948
2021-04-17,Men's Athletic Footwear,23,109,2507,Sat,W,1254,50,Foot Locker,South,Mississippi,Jackson,Online,81464424,8948
2021-04-17,Women's Street Footwear,14,101,1414,Sat,W,778,55,Foot Locker,South,Mississippi,Jackson,Online,11438517,8948
2021-04-17,Women's Athletic Footwear,19,75,1425,Sat,W,741,52,Foot Locker,South,Mississippi,Jackson,Online,61119072,8948
2021-04-17,Men's Apparel,38,81,3078,Sat,W,1477,48,Foot Locker,South,Mississippi,Jackson,Online,85006070,8948
2021-04-17,Women's Apparel,28,124,3472,Sat,W,2118,61,Foot Locker,South,Mississippi,Jackson,Online,25799183,8948
2021-05-16,Men's Street Footwear,39,194,7566,Sun,W,4161,55,Foot Locker,South,Mississippi,Jackson,Online,23119533,8948
2021-05-16,Men's Athletic Footwear,37,131,4847,Sun,W,2181,45,Foot Locker,South,Mississippi,Jackson,Online,91172719,8948
2021-05-16,Women's Street Footwear,33,119,3927,Sun,W,2121,54,Foot Locker,South,Mississippi,Jackson,Online,67718873,8948
2021-05-16,Women's Athletic Footwear,33,101,3333,Sun,W,1700,51,Foot Locker,South,Mississippi,Jackson,Online,87002868,8948
2021-05-16,Men's Apparel,41,116,4756,Sun,W,2235,47,Foot Locker,South,Mississippi,Jackson,Online,12748096,8948
2021-05-16,Women's Apparel,47,140,6580,Sun,W,4211,64,Foot Locker,South,Mississippi,Jackson,Online,15367302,8948
2021-06-18,Men's Street Footwear,44,210,9240,Fri,D,4805,52,Foot Locker,South,Mississippi,Jackson,Online,27885745,8948
2021-06-18,Men's Athletic Footwear,37,125,4625,Fri,D,2174,47,Foot Locker,South,Mississippi,Jackson,Online,17085612,8948
2021-06-18,Women's Street Footwear,41,143,5863,Fri,D,3225,55,Foot Locker,South,Mississippi,Jackson,Online,73486543,8948
2021-06-18,Women's Athletic Footwear,43,117,5031,Fri,D,2516,50,Foot Locker,South,Mississippi,Jackson,Online,35631792,8948
2021-06-18,Men's Apparel,57,135,7695,Fri,D,3463,45,Foot Locker,South,Mississippi,Jackson,Online,68254864,8948
2021-06-18,Women's Apparel,60,188,11280,Fri,D,7106,63,Foot Locker,South,Mississippi,Jackson,Online,29502946,8948
2021-07-16,Men's Street Footwear,58,221,12818,Fri,D,6537,51,Foot Locker,South,Mississippi,Jackson,Online,40232109,8948
2021-07-16,Men's Athletic Footwear,53,156,8268,Fri,D,3721,45,Walmart,South,Mississippi,Jackson,Online,33526433,4443
2021-07-16,Women's Street Footwear,48,142,6816,Fri,D,3408,50,Walmart,South,Mississippi,Jackson,Online,39389418,4443
2021-07-16,Women's Athletic Footwear,48,124,5952,Fri,D,3155,53,Walmart,South,Mississippi,Jackson,Online,50067637,4443
2021-07-16,Men's Apparel,59,150,8850,Fri,D,4248,48,Walmart,South,Mississippi,Jackson,Online,15416265,4443
2021-07-16,Women's Apparel,61,176,10736,Fri,D,6549,61,Walmart,South,Mississippi,Jackson,Online,39868859,4443
2021-08-17,Men's Street Footwear,56,215,12040,Tue,D,6502,54,Walmart,South,Mississippi,Jackson,Online,81118166,4443
2021-08-17,Men's Athletic Footwear,50,168,8400,Tue,D,4032,48,Walmart,South,Mississippi,Jackson,Online,91399758,4443
2021-08-17,Women's Street Footwear,48,147,7056,Tue,D,3669,52,Walmart,South,Mississippi,Jackson,Online,96293010,4443
2021-08-17,Women's Athletic Footwear,39,128,4992,Tue,D,2596,52,Walmart,South,Mississippi,Jackson,Online,58705058,4443
2021-08-17,Men's Apparel,46,122,5612,Tue,D,2525,45,Walmart,South,Mississippi,Jackson,Online,36240331,4443
2021-08-17,Women's Apparel,53,169,8957,Tue,D,5822,65,Walmart,South,Mississippi,Jackson,Online,38712789,4443
2021-09-16,Men's Street Footwear,47,203,9541,Thu,D,5152,54,Walmart,South,Mississippi,Jackson,Online,38770257,4443
2021-09-16,Men's Athletic Footwear,42,147,6174,Thu,D,2778,45,Walmart,South,Mississippi,Jackson,Online,75301068,4443
2021-09-16,Women's Street Footwear,19,123,2337,Thu,D,1169,50,Walmart,South,Mississippi,Jackson,Online,29432382,4443
2021-09-16,Women's Athletic Footwear,19,100,1900,Thu,D,1045,55,Walmart,South,Mississippi,Jackson,Online,81594380,4443
2021-09-16,Men's Apparel,29,108,3132,Thu,D,1503,48,Walmart,South,Mississippi,Jackson,Online,81897143,4443
2021-09-16,Women's Apparel,32,130,4160,Thu,D,2579,62,Walmart,South,Mississippi,Jackson,Online,99483470,4443
2021-10-18,Men's Street Footwear,32,176,5632,Mon,D,3041,54,Walmart,South,Mississippi,Jackson,Online,50235242,4443
2021-10-18,Men's Athletic Footwear,25,145,3625,Mon,D,1631,45,Walmart,South,Mississippi,Jackson,Online,72564537,4443
2021-10-18,Women's Street Footwear,24,98,2352,Mon,D,1270,54,Walmart,South,Mississippi,Jackson,Online,99011806,4443
2021-10-18,Women's Athletic Footwear,23,105,2415,Mon,D,1208,50,Walmart,South,Mississippi,Jackson,Online,58406084,4443
2021-10-18,Men's Apparel,32,98,3136,Mon,D,1568,50,Walmart,South,Mississippi,Jackson,Online,41273065,4443
2021-10-18,Women's Apparel,33,124,4092,Mon,D,2619,64,Sports Direct,South,Mississippi,Jackson,Online,50790202,3688
2021-11-17,Men's Street Footwear,28,163,4564,Wed,D,2465,54,Sports Direct,South,Mississippi,Jackson,Online,63450580,3688
2021-11-17,Men's Athletic Footwear,18,117,2106,Wed,D,948,45,Sports Direct,South,Mississippi,Jackson,Online,23856658,3688
2021-11-17,Women's Street Footwear,28,111,3108,Wed,D,1678,54,Sports Direct,South,Mississippi,Jackson,Online,93517401,3688
2021-11-17,Women's Athletic Footwear,54,117,6318,Wed,D,3349,53,Sports Direct,South,Mississippi,Jackson,Online,45899049,3688
2021-11-17,Men's Apparel,71,123,8733,Wed,D,3930,45,Sports Direct,South,Mississippi,Jackson,Online,43670198,3688
2021-11-17,Women's Apparel,68,158,10744,Wed,D,6554,61,Sports Direct,South,Mississippi,Jackson,Online,61597575,3688
2021-12-16,Men's Street Footwear,68,194,13192,Thu,D,6992,53,Sports Direct,South,Mississippi,Jackson,Online,15370791,3688
2021-12-16,Men's Athletic Footwear,58,155,8990,Thu,D,4405,49,Sports Direct,South,Mississippi,Jackson,Online,67772352,3688
2021-12-16,Women's Street Footwear,59,137,8083,Thu,D,4365,54,Sports Direct,South,Mississippi,Jackson,Online,48038829,3688
2021-12-16,Women's Athletic Footwear,56,133,7448,Thu,D,3873,52,Sports Direct,South,Mississippi,Jackson,Online,34860664,3688
2021-12-16,Men's Apparel,65,124,8060,Thu,D,4030,50,Sports Direct,South,Mississippi,Jackson,Online,68185181,3688
2021-12-16,Women's Apparel,71,144,10224,Thu,D,6237,61,Sports Direct,South,Mississippi,Jackson,Online,71896889,3688
2021-01-23,Men's Street Footwear,24,176,4224,Sat,W,2154,51,Sports Direct,South,Mississippi,Jackson,Online,86003327,3688
2021-01-23,Men's Athletic Footwear,25,131,3275,Sat,W,1474,45,Sports Direct,South,Mississippi,Jackson,Online,92345607,3688
2021-01-23,Women's Street Footwear,14,117,1638,Sat,W,835,51,Sports Direct,South,Mississippi,Jackson,Online,24391178,3688
2021-01-23,Women's Athletic Footwear,19,78,1482,Sat,W,785,53,Sports Direct,South,Mississippi,Jackson,Online,49120642,3688
2021-01-23,Men's Apparel,34,95,3230,Sat,W,1550,48,Sports Direct,South,Mississippi,Jackson,Online,49434791,3688
2021-01-23,Women's Apparel,23,122,2806,Sat,W,1459,52,Sports Direct,South,Mississippi,Jackson,Online,33118706,3688
2021-02-21,Men's Street Footwear,24,189,4536,Sun,W,2313,51,Sports Direct,South,Mississippi,Jackson,Online,76090169,3688
2021-02-21,Men's Athletic Footwear,24,105,2520,Sun,W,1134,45,Sports Direct,South,Mississippi,Jackson,Online,62937282,3688
2021-02-21,Women's Street Footwear,14,120,1680,Sun,W,840,50,Sports Direct,South,Mississippi,Jackson,Online,54166021,3688
2021-02-21,Women's Athletic Footwear,18,70,1260,Sun,W,630,50,Walmart,South,Arkansas,Little Rock,Online,55816013,4443
2021-02-21,Men's Apparel,34,98,3332,Sun,W,1499,45,Walmart,South,Arkansas,Little Rock,Online,80054914,4443
2021-02-21,Women's Apparel,19,115,2185,Sun,W,1180,54,Walmart,South,Arkansas,Little Rock,Online,73728240,4443
2021-03-19,Men's Street Footwear,18,181,3258,Fri,D,1727,53,Walmart,South,Arkansas,Little Rock,Online,13634183,4443
2021-03-19,Men's Athletic Footwear,20,98,1960,Fri,D,882,45,Walmart,South,Arkansas,Little Rock,Online,32393708,4443
2021-03-19,Women's Street Footwear,10,88,880,Fri,D,475,54,Walmart,South,Arkansas,Little Rock,Online,21278161,4443
2021-03-19,Women's Athletic Footwear,19,60,1140,Fri,D,593,52,Walmart,South,Arkansas,Little Rock,Online,83530629,4443
2021-03-19,Men's Apparel,32,65,2080,Fri,D,957,46,Walmart,South,Arkansas,Little Rock,Online,80341658,4443
2021-03-19,Women's Apparel,24,102,2448,Fri,D,1248,51,Walmart,South,Arkansas,Little Rock,Online,78378379,4443
2021-04-20,Men's Street Footwear,23,174,4002,Tue,D,2161,54,Walmart,South,Arkansas,Little Rock,Online,32360585,4443
2021-04-20,Men's Athletic Footwear,24,81,1944,Tue,D,953,49,Walmart,South,Arkansas,Little Rock,Online,76856890,4443
2021-04-20,Women's Street Footwear,14,75,1050,Tue,D,546,52,Walmart,South,Arkansas,Little Rock,Online,38571384,4443
2021-04-20,Women's Athletic Footwear,20,63,1260,Tue,D,668,53,Walmart,South,Arkansas,Little Rock,Online,43633021,4443
2021-04-20,Men's Apparel,37,73,2701,Tue,D,1296,48,Walmart,South,Arkansas,Little Rock,Online,15809926,4443
2021-04-20,Women's Apparel,28,116,3248,Tue,D,1656,51,Walmart,South,Arkansas,Little Rock,Online,45014877,4443
2021-05-19,Men's Street Footwear,39,181,7059,Wed,D,3812,54,Walmart,South,Arkansas,Little Rock,Online,34914095,4443
2021-05-19,Men's Athletic Footwear,38,113,4294,Wed,D,2147,50,Walmart,South,Arkansas,Little Rock,Online,80531911,4443
2021-05-19,Women's Street Footwear,34,91,3094,Wed,D,1702,55,Walmart,South,Arkansas,Little Rock,Online,84085841,4443
2021-05-19,Women's Athletic Footwear,34,78,2652,Wed,D,1406,53,Walmart,South,Arkansas,Little Rock,Online,13967243,4443
2021-05-19,Men's Apparel,42,85,3570,Wed,D,1678,47,Walmart,South,Arkansas,Little Rock,Online,43729859,4443
2021-05-19,Women's Apparel,44,111,4884,Wed,D,2686,55,Walmart,South,Arkansas,Little Rock,Online,86245295,4443
2021-06-21,Men's Street Footwear,36,203,7308,Mon,D,3654,50,Walmart,South,Arkansas,Little Rock,Online,93470423,4443
2021-06-21,Men's Athletic Footwear,32,106,3392,Mon,D,1662,49,Walmart,South,Arkansas,Little Rock,Online,25512956,4443
2021-06-21,Women's Street Footwear,38,104,3952,Mon,D,2134,54,Walmart,South,Arkansas,Little Rock,Online,82254638,4443
2021-06-21,Women's Athletic Footwear,37,98,3626,Mon,D,1886,52,Walmart,South,Arkansas,Little Rock,Online,81386756,4443
2021-06-21,Men's Apparel,54,98,5292,Mon,D,2540,48,Walmart,South,Arkansas,Little Rock,Online,37924705,4443
2021-06-21,Women's Apparel,54,160,8640,Mon,D,4666,54,Walmart,South,Arkansas,Little Rock,Online,97733342,4443
2021-07-19,Men's Street Footwear,50,233,11650,Mon,D,5825,50,Walmart,South,Arkansas,Little Rock,Online,24506386,4443
2021-07-19,Men's Athletic Footwear,47,147,6909,Mon,D,3109,45,Walmart,South,Arkansas,Little Rock,Online,49965846,4443
2021-07-19,Women's Street Footwear,43,126,5418,Mon,D,2763,51,Walmart,South,Arkansas,Little Rock,Online,25962981,4443
2021-07-19,Women's Athletic Footwear,41,116,4756,Mon,D,2568,54,Walmart,South,Arkansas,Little Rock,Online,87210587,4443
2021-07-19,Men's Apparel,55,119,6545,Mon,D,3207,49,Walmart,South,Arkansas,Little Rock,Online,10387837,4443
2021-07-19,Women's Apparel,63,150,9450,Mon,D,5103,54,Walmart,South,Arkansas,Little Rock,Online,24665714,4443
2021-08-20,Men's Street Footwear,55,210,11550,Fri,D,6237,54,Walmart,South,Arkansas,Little Rock,Online,16752500,4443
2021-08-20,Men's Athletic Footwear,50,152,7600,Fri,D,3648,48,Walmart,South,Arkansas,Little Rock,Online,38973324,4443
2021-08-20,Women's Street Footwear,47,126,5922,Fri,D,3079,52,Walmart,South,Arkansas,Little Rock,Online,98428682,4443
2021-08-20,Women's Athletic Footwear,39,104,4056,Fri,D,2028,50,Walmart,South,Arkansas,Little Rock,Online,10317691,4443
2021-08-20,Men's Apparel,48,113,5424,Fri,D,2658,49,Walmart,South,Arkansas,Little Rock,Online,13040376,4443
2021-08-20,Women's Apparel,50,143,7150,Fri,D,3718,52,Walmart,South,Arkansas,Little Rock,Online,74402035,4443
2021-09-19,Men's Street Footwear,48,182,8736,Sun,W,4543,52,Walmart,South,Arkansas,Little Rock,Online,99716133,4443
2021-09-19,Men's Athletic Footwear,39,126,4914,Sun,W,2359,48,Walmart,South,Arkansas,Little Rock,Online,46171752,4443
2021-09-19,Women's Street Footwear,14,88,1232,Sun,W,641,52,Walmart,South,Arkansas,Little Rock,Online,71155955,4443
2021-09-19,Women's Athletic Footwear,14,88,1232,Sun,W,641,52,Walmart,South,Arkansas,Little Rock,Online,91974150,4443
2021-09-19,Men's Apparel,23,94,2162,Sun,W,1081,50,Walmart,South,Arkansas,Little Rock,Online,23457760,4443
2021-09-19,Women's Apparel,29,119,3451,Sun,W,1864,54,Walmart,South,Arkansas,Little Rock,Online,60204382,4443
2021-10-21,Men's Street Footwear,27,150,4050,Thu,D,2025,50,Walmart,South,Arkansas,Little Rock,Online,28430251,4443
2021-10-21,Men's Athletic Footwear,19,106,2014,Thu,D,906,45,Walmart,South,Arkansas,Little Rock,Online,64597863,4443
2021-10-21,Women's Street Footwear,19,78,1482,Thu,D,741,50,Walmart,South,Arkansas,Little Rock,Online,75284268,4443
2021-10-21,Women's Athletic Footwear,19,72,1368,Thu,D,725,53,Walmart,South,Arkansas,Little Rock,Online,53831825,4443
2021-10-21,Men's Apparel,27,83,2241,Thu,D,1053,47,Walmart,South,Arkansas,Little Rock,Online,32909226,4443
2021-10-21,Women's Apparel,29,104,3016,Thu,D,1598,53,West Gear,South,Arkansas,Little Rock,Online,22759610,1807
2021-11-20,Men's Street Footwear,24,143,3432,Sat,W,1716,50,West Gear,South,Arkansas,Little Rock,Online,99722046,1807
2021-11-20,Men's Athletic Footwear,14,94,1316,Sat,W,658,50,West Gear,South,Arkansas,Little Rock,Online,40021603,1807
